id,name,surname,adress,birthDate,phoneNumber,sex
1161,Mariia,Fedorenko,Sambir,2015-04-27 00:00:00,380111261449,f
1162,Vitalii,Romanchuko,Lviv,2014-05-21 00:00:00,380357554057,m
1163,Halyna,Vasylchenko,Rivne,2009-02-07 00:00:00,380817309977,f
1164,Oleh,Romanchuko,Odesa,2007-08-08 00:00:00,380671063254,m
1165,Daryna,Ivanchenko,Rivne,2013-07-28 00:00:00,380517952336,f
1166,Pavlo,Danylenko,Sambir,2010-09-28 00:00:00,380650365009,m
1167,Nataliia,Sydorenko,Sambir,2011-10-08 00:00:00,380887382649,f
1168,Fedir,Tkachenko,Sambir,2012-03-05 00:00:00,380006211449,m
1169,Larysa,Oleksiyenko,Frankivsk,2008-10-11 00:00:00,380441043275,f
1170,Pavlo,Melko,Dnipro,2010-04-22 00:00:00,380598699100,m
1171,Zhanna,Yevdokymenko,Rivne,2015-04-09 00:00:00,380353113828,f
1172,Yevhen,Kovalenko,Frankivsk,2012-03-17 00:00:00,380891283268,m
1173,Veronika,Vasylchenko,Kyiv,2008-01-23 00:00:00,380377621854,f
1174,Pavlo,Usenko,Frankivsk,2010-07-28 00:00:00,380507092490,m
1175,Mariia,Sydorenko,Frankivsk,2009-05-13 00:00:00,380843503051,f
1176,Vitalii,Balanenko,Odesa,2009-11-11 00:00:00,380354949243,m
1177,Svitlana,Romanchuko,Kyiv,2016-01-05 00:00:00,380051016247,f
1178,Andrii,Fedorenko,Dnipro,2015-08-10 00:00:00,380520536789,m
1179,Zhanna,Fedorenko,Strii,2015-09-04 00:00:00,380667306932,f
1180,Pavlo,Romanchuko,Frankivsk,2013-10-24 00:00:00,380933012301,m
1181,Mariia,Romanchuko,Dnipro,2012-09-12 00:00:00,380674101963,f
1182,Yevhen,Hrytsenko,Rivne,2007-01-19 00:00:00,380667558969,m
1183,Mariia,Oleksiyenko,Strii,2014-08-26 00:00:00,380267645200,f
1184,Oleh,Melko,Dnipro,2014-01-11 00:00:00,380811529102,m
1185,Veronika,Nesterenko,Sambir,2013-09-19 00:00:00,380102326439,f
1186,Andrii,Romanchuko,Strii,2008-06-12 00:00:00,380076429993,m
1187,Veronika,Nesterenko,Sambir,2014-02-17 00:00:00,380860646823,f
1188,Ivan,Romanchuko,Sambir,2009-06-16 00:00:00,380463150496,m
1189,Kateryna,Sydorenko,Strii,2007-08-29 00:00:00,380788860649,f
1190,Yevhen,Kovalko,Sambir,2007-09-16 00:00:00,380120909299,m
1191,Kateryna,Fedorenko,Strii,2009-04-03 00:00:00,380711234185,f
1192,Oleh,Usenko,Strii,2009-02-07 00:00:00,380496678512,m
1193,Nataliia,Kovalko,Frankivsk,2014-12-27 00:00:00,380624617872,f
1194,Andrii,Ivanchenko,Kyiv,2009-10-04 00:00:00,380110841876,m
1195,Nataliia,Melko,Kyiv,2015-02-25 00:00:00,380013683843,f
1196,Fedir,Romanchuko,Sambir,2012-02-14 00:00:00,380378587053,m
1197,Kateryna,Hrytsenko,Strii,2012-05-08 00:00:00,380239713305,f
1198,Ivan,Oleksiyenko,Lviv,2008-04-10 00:00:00,380420732618,m
1199,Svitlana,Vasylchenko,Frankivsk,2008-05-13 00:00:00,380761097979,f
1200,Pavlo,Nesterenko,Sambir,2007-11-20 00:00:00,380572353084,m
1201,Zhanna,Nesterenko,Lviv,2010-10-29 00:00:00,380832076923,f
1202,Fedir,Bilenko,Sambir,2012-07-06 00:00:00,380885064644,m
1203,Zhanna,Sydorenko,Lviv,2015-07-04 00:00:00,380662524133,f
1204,Andrii,Nesterenko,Lviv,2009-10-28 00:00:00,380113101820,m
1205,Zhanna,Nesterenko,Rivne,2008-05-05 00:00:00,380958045913,f
1206,Yevhen,Sydorenko,Kyiv,2007-01-15 00:00:00,380302768375,m
1207,Kateryna,Usenko,Lviv,2012-12-04 00:00:00,380926572880,f
1208,Pavlo,Nesterenko,Sambir,2010-11-08 00:00:00,380348983358,m
1209,Veronika,Hrytsenko,Odesa,2014-04-06 00:00:00,380235887398,f
1210,Ivan,Oleksiyenko,Kyiv,2009-04-24 00:00:00,380534737057,m
1211,Daryna,Bilenko,Frankivsk,2008-06-19 00:00:00,380413809573,f
1212,Pavlo,Hrytsenko,Frankivsk,2016-08-29 00:00:00,380345195479,m
1213,Nataliia,Tkachenko,Lviv,2014-02-15 00:00:00,380092140590,f
1214,Bohdan,Usenko,Rivne,2014-05-24 00:00:00,380861748099,m
1215,Daryna,Usenko,Frankivsk,2011-04-25 00:00:00,380063431721,f
1216,Pavlo,Sydorenko,Sambir,2011-12-10 00:00:00,380611418225,m
1217,Nataliia,Kovalenko,Dnipro,2007-07-28 00:00:00,380433014217,f
1218,Vitalii,Kovalko,Kyiv,2015-12-18 00:00:00,380343523935,m
1219,Kateryna,Sydorenko,Rivne,2016-05-29 00:00:00,380135591875,f
1220,Oleh,Melko,Odesa,2007-11-08 00:00:00,380790391618,m
1221,Larysa,Kovalko,Odesa,2015-01-16 00:00:00,380436853430,f
1222,Andrii,Romanchuko,Rivne,2008-06-09 00:00:00,380914745169,m
1223,Halyna,Balanenko,Lviv,2010-02-06 00:00:00,380202497905,f
1224,Fedir,Vasylchenko,Kyiv,2008-07-20 00:00:00,380190977094,m
1225,Halyna,Oleksiyenko,Lviv,2016-10-17 00:00:00,380994330268,f
1226,Roman,Hrytsenko,Dnipro,2011-06-19 00:00:00,380513729397,m
1227,Zhanna,Hrytsenko,Strii,2010-03-13 00:00:00,380114638479,f
1228,Oleh,Antonenko,Frankivsk,2014-07-27 00:00:00,380472498750,m
1229,Kateryna,Antonenko,Strii,2012-10-06 00:00:00,380471487027,f
1230,Bohdan,Kovalko,Frankivsk,2007-06-08 00:00:00,380193573085,m
1231,Kateryna,Lysenko,Odesa,2007-07-23 00:00:00,380612421603,f
1232,Yevhen,Bilenko,Odesa,2007-05-31 00:00:00,380013364309,m
1233,Veronika,Nesterenko,Odesa,2016-09-03 00:00:00,380239793979,f
1234,Pavlo,Bilenko,Sambir,2010-12-06 00:00:00,380652330133,m
1235,Mariia,Vasylchenko,Strii,2011-08-26 00:00:00,380481864931,f
1236,Andrii,Sydorenko,Odesa,2010-11-29 00:00:00,380914049976,m
1237,Mariia,Sydorenko,Sambir,2007-04-23 00:00:00,380125601433,f
1238,Roman,Pavlenko,Kyiv,2008-06-08 00:00:00,380223546371,m
1239,Veronika,Kovalenko,Lviv,2008-09-06 00:00:00,380709449604,f
1240,Yevhen,Usenko,Rivne,2013-12-31 00:00:00,380733558955,m
1241,Zhanna,Pavlenko,Sambir,2010-02-21 00:00:00,380019008388,f
1242,Roman,Tkachenko,Rivne,2014-05-04 00:00:00,380189478751,m
1243,Mariia,Bilenko,Frankivsk,2008-08-26 00:00:00,380850192101,f
1244,Bohdan,Lysenko,Frankivsk,2011-09-06 00:00:00,380390212182,m
1245,Halyna,Ivanchenko,Frankivsk,2010-09-14 00:00:00,380303552744,f
1246,Fedir,Yevdokymenko,Lviv,2016-05-02 00:00:00,380041133464,m
1247,Zhanna,Ivanchenko,Sambir,2011-06-25 00:00:00,380978851526,f
1248,Fedir,Antonenko,Rivne,2007-01-29 00:00:00,380632918057,m
1249,Larysa,Kovalko,Dnipro,2009-05-04 00:00:00,380329916864,f
1250,Pavlo,Hrytsenko,Frankivsk,2011-03-21 00:00:00,380946268434,m
1251,Mariia,Kovalko,Frankivsk,2011-04-23 00:00:00,380285691126,f
1252,Vitalii,Fedorenko,Dnipro,2016-06-03 00:00:00,380383388748,m
1253,Mariia,Kovalenko,Kyiv,2008-09-20 00:00:00,380574932088,f
1254,Vitalii,Sydorenko,Odesa,2011-06-04 00:00:00,380492342266,m
1255,Halyna,Fedorenko,Lviv,2016-02-17 00:00:00,380061144928,f
1256,Ivan,Danylenko,Kyiv,2007-10-20 00:00:00,380088744267,m
1257,Daryna,Tkachenko,Odesa,2010-01-24 00:00:00,380780053862,f
1258,Oleh,Melko,Kyiv,2012-05-20 00:00:00,380442161911,m
1259,Svitlana,Melko,Frankivsk,2010-10-17 00:00:00,380710439682,f
1260,Yevhen,Fedorenko,Lviv,2011-07-10 00:00:00,380736398912,m
1261,Mariia,Lysenko,Sambir,2011-03-31 00:00:00,380599590168,f
1262,Ivan,Oleksiyenko,Odesa,2009-07-01 00:00:00,380011398736,m
1263,Veronika,Kovalenko,Kyiv,2008-05-13 00:00:00,380010937136,f
1264,Pavlo,Balanenko,Sambir,2008-01-23 00:00:00,380920636025,m
1265,Daryna,Fedorenko,Odesa,2016-09-27 00:00:00,380256844816,f
1266,Yevhen,Nesterenko,Frankivsk,2007-10-29 00:00:00,380977758730,m
1267,Larysa,Ivanchenko,Lviv,2016-07-04 00:00:00,380539041613,f
1268,Pavlo,Antonenko,Dnipro,2015-07-20 00:00:00,380281312226,m
1269,Larysa,Danylenko,Sambir,2008-08-04 00:00:00,380097844060,f
1270,Ivan,Sydorenko,Rivne,2011-10-08 00:00:00,380578546938,m
1271,Svitlana,Antonenko,Sambir,2015-02-15 00:00:00,380219910136,f
1272,Andrii,Lysenko,Strii,2012-01-19 00:00:00,380348014139,m
1273,Zhanna,Tkachenko,Kyiv,2013-06-28 00:00:00,380436472906,f
1274,Yevhen,Melko,Dnipro,2009-02-23 00:00:00,380504130919,m
1275,Zhanna,Usenko,Odesa,2012-11-14 00:00:00,380694535171,f
1276,Yevhen,Pavlenko,Rivne,2013-10-01 00:00:00,380468270958,m
1277,Nataliia,Danylenko,Frankivsk,2011-11-20 00:00:00,380949243857,f
1278,Oleh,Usenko,Dnipro,2016-09-04 00:00:00,380838626295,m
1279,Mariia,Hrytsenko,Rivne,2009-06-26 00:00:00,380574322485,f
1280,Fedir,Nesterenko,Kyiv,2007-11-15 00:00:00,380922281097,m
1281,Halyna,Usenko,Sambir,2008-08-09 00:00:00,380424446147,f
1282,Fedir,Melko,Dnipro,2015-01-29 00:00:00,380774452593,m
1283,Veronika,Oleksiyenko,Strii,2009-07-12 00:00:00,380747844736,f
1284,Roman,Danylenko,Rivne,2013-07-28 00:00:00,380172756304,m
1285,Mariia,Fedorenko,Strii,2014-06-03 00:00:00,380434576782,f
1286,Roman,Vasylchenko,Odesa,2009-07-09 00:00:00,380849800252,m
1287,Mariia,Fedorenko,Frankivsk,2016-09-16 00:00:00,380423058895,f
1288,Fedir,Melko,Strii,2014-02-23 00:00:00,380343266086,m
1289,Larysa,Yevdokymenko,Odesa,2011-11-25 00:00:00,380020094261,f
1290,Roman,Oleksiyenko,Frankivsk,2011-04-08 00:00:00,380168524956,m
1291,Daryna,Usenko,Rivne,2010-01-12 00:00:00,380540886371,f
1292,Pavlo,Lysenko,Rivne,2008-10-30 00:00:00,380690888710,m
1293,Larysa,Kovalenko,Strii,2014-03-17 00:00:00,380248880386,f
1294,Fedir,Danylenko,Frankivsk,2013-03-10 00:00:00,380539459521,m
1295,Kateryna,Kovalenko,Lviv,2016-12-30 00:00:00,380383207821,f
1296,Yevhen,Yevdokymenko,Kyiv,2008-04-28 00:00:00,380121684696,m
1297,Zhanna,Danylenko,Frankivsk,2016-03-15 00:00:00,380747464368,f
1298,Roman,Ivanchenko,Sambir,2008-08-01 00:00:00,380557698584,m
1299,Larysa,Hrytsenko,Sambir,2008-09-07 00:00:00,380017319484,f
1300,Bohdan,Oleksiyenko,Lviv,2015-05-28 00:00:00,380488107161,m
1301,Mariia,Kovalko,Lviv,2014-01-23 00:00:00,380549183286,f
1302,Fedir,Ivanchenko,Odesa,2008-08-11 00:00:00,380871485073,m
1303,Larysa,Sydorenko,Kyiv,2008-07-13 00:00:00,380612936994,f
1304,Fedir,Antonenko,Odesa,2013-11-28 00:00:00,380678593031,m
1305,Larysa,Lysenko,Sambir,2010-10-23 00:00:00,380290280512,f
1306,Oleh,Fedorenko,Sambir,2009-08-18 00:00:00,380091154090,m
1307,Zhanna,Usenko,Rivne,2011-01-20 00:00:00,380752929920,f
1308,Andrii,Antonenko,Dnipro,2015-04-30 00:00:00,380076015844,m
1309,Veronika,Danylenko,Sambir,2009-11-21 00:00:00,380387962510,f
1310,Vitalii,Kovalenko,Odesa,2015-09-08 00:00:00,380171793943,m
1311,Halyna,Yevdokymenko,Rivne,2016-08-16 00:00:00,380931326585,f
1312,Andrii,Oleksiyenko,Strii,2015-03-16 00:00:00,380455087861,m
1313,Veronika,Bilenko,Strii,2015-06-06 00:00:00,380839450521,f
1314,Vitalii,Melko,Strii,2011-04-21 00:00:00,380686609085,m
1315,Svitlana,Usenko,Odesa,2016-10-14 00:00:00,380171482814,f
1316,Fedir,Vasylchenko,Frankivsk,2013-05-09 00:00:00,380366879201,m
1317,Svitlana,Hrytsenko,Strii,2008-12-17 00:00:00,380292922050,f
1318,Fedir,Vasylchenko,Kyiv,2007-10-10 00:00:00,380011260841,m
1319,Svitlana,Yevdokymenko,Lviv,2016-04-08 00:00:00,380839878636,f
1320,Bohdan,Usenko,Strii,2009-01-17 00:00:00,380194387073,m
1321,Svitlana,Balanenko,Frankivsk,2012-12-03 00:00:00,380207701012,f
1322,Bohdan,Ivanchenko,Rivne,2011-11-27 00:00:00,380963257286,m
1323,Halyna,Ivanchenko,Dnipro,2009-05-13 00:00:00,380376145781,f
1324,Fedir,Yevdokymenko,Strii,2008-04-26 00:00:00,380501976689,m
1325,Veronika,Hrytsenko,Strii,2016-02-25 00:00:00,380430327225,f
1326,Andrii,Balanenko,Lviv,2014-08-18 00:00:00,380186824505,m
1327,Larysa,Romanchuko,Dnipro,2007-10-13 00:00:00,380421391058,f
1328,Vitalii,Ivanchenko,Dnipro,2016-12-05 00:00:00,380596497801,m
1329,Halyna,Nesterenko,Kyiv,2007-01-12 00:00:00,380064209493,f
1330,Andrii,Usenko,Rivne,2007-08-12 00:00:00,380952074913,m
1331,Daryna,Tkachenko,Sambir,2014-11-13 00:00:00,380932666883,f
1332,Vitalii,Bilenko,Kyiv,2007-01-12 00:00:00,380051804556,m
1333,Nataliia,Danylenko,Dnipro,2011-07-24 00:00:00,380071852273,f
1334,Oleh,Oleksiyenko,Kyiv,2008-12-27 00:00:00,380888809038,m
1335,Mariia,Fedorenko,Lviv,2007-06-04 00:00:00,380103659555,f
1336,Bohdan,Danylenko,Frankivsk,2013-10-23 00:00:00,380542607909,m
1337,Larysa,Pavlenko,Dnipro,2015-07-11 00:00:00,380128998857,f
1338,Pavlo,Nesterenko,Sambir,2007-11-30 00:00:00,380499452134,m
1339,Zhanna,Kovalko,Dnipro,2009-01-16 00:00:00,380157441267,f
1340,Bohdan,Melko,Kyiv,2010-05-25 00:00:00,380829881302,m
1341,Kateryna,Fedorenko,Rivne,2007-11-09 00:00:00,380206095847,f
1342,Fedir,Tkachenko,Dnipro,2016-04-22 00:00:00,380506301167,m
1343,Kateryna,Hrytsenko,Rivne,2007-12-26 00:00:00,380141650923,f
1344,Oleh,Antonenko,Lviv,2012-07-11 00:00:00,380791624384,m
1345,Zhanna,Antonenko,Lviv,2015-06-28 00:00:00,380268857253,f
1346,Bohdan,Hrytsenko,Sambir,2009-12-09 00:00:00,380279032735,m
1347,Mariia,Bilenko,Frankivsk,2016-12-17 00:00:00,380295557565,f
1348,Yevhen,Lysenko,Frankivsk,2008-05-03 00:00:00,380154537358,m
1349,Larysa,Ivanchenko,Frankivsk,2014-02-06 00:00:00,380805732429,f
1350,Vitalii,Romanchuko,Odesa,2010-10-31 00:00:00,380651268922,m
1351,Daryna,Ivanchenko,Strii,2013-02-16 00:00:00,380443546431,f
1352,Oleh,Lysenko,Dnipro,2011-03-04 00:00:00,380794795646,m
1353,Halyna,Nesterenko,Frankivsk,2012-01-26 00:00:00,380223196150,f
1354,Vitalii,Romanchuko,Frankivsk,2013-10-28 00:00:00,380198332968,m
1355,Veronika,Danylenko,Strii,2013-05-05 00:00:00,380058718508,f
1356,Vitalii,Lysenko,Lviv,2011-10-26 00:00:00,380409222738,m
1357,Mariia,Vasylchenko,Strii,2013-04-21 00:00:00,380189140986,f
1358,Vitalii,Sydorenko,Rivne,2011-12-20 00:00:00,380312278151,m
1359,Daryna,Vasylchenko,Odesa,2011-02-23 00:00:00,380433641378,f
1360,Bohdan,Romanchuko,Dnipro,2016-03-24 00:00:00,380108287817,m
1361,Daryna,Ivanchenko,Kyiv,2011-12-24 00:00:00,380119813757,f
1362,Oleh,Vasylchenko,Sambir,2014-12-02 00:00:00,380482982289,m
1363,Larysa,Romanchuko,Rivne,2014-05-30 00:00:00,380161933220,f
1364,Andrii,Ivanchenko,Dnipro,2012-01-06 00:00:00,380791770141,m
1365,Nataliia,Bilenko,Odesa,2012-07-07 00:00:00,380741946841,f
1366,Bohdan,Melko,Strii,2016-05-28 00:00:00,380868039530,m
1367,Mariia,Romanchuko,Strii,2014-09-16 00:00:00,380080396552,f
1368,Oleh,Lysenko,Odesa,2009-11-03 00:00:00,380902672982,m
1369,Veronika,Fedorenko,Odesa,2008-07-11 00:00:00,380156906764,f
1370,Pavlo,Balanenko,Dnipro,2009-05-17 00:00:00,380396062806,m
1371,Zhanna,Hrytsenko,Lviv,2008-10-10 00:00:00,380469616458,f
1372,Yevhen,Danylenko,Sambir,2013-10-08 00:00:00,380445711814,m
1373,Nataliia,Nesterenko,Dnipro,2009-01-15 00:00:00,380254328684,f
1374,Vitalii,Hrytsenko,Lviv,2016-01-07 00:00:00,380740279505,m
1375,Veronika,Kovalko,Rivne,2008-12-09 00:00:00,380802970767,f
1376,Pavlo,Melko,Lviv,2015-09-29 00:00:00,380632689921,m
1377,Veronika,Fedorenko,Sambir,2015-08-07 00:00:00,380984037914,f
1378,Pavlo,Yevdokymenko,Strii,2007-07-09 00:00:00,380465073160,m
1379,Veronika,Romanchuko,Odesa,2007-03-22 00:00:00,380985267681,f
1380,Andrii,Kovalko,Rivne,2014-09-26 00:00:00,380751679630,m
1381,Svitlana,Romanchuko,Sambir,2014-09-07 00:00:00,380813465355,f
1382,Oleh,Bilenko,Frankivsk,2011-06-06 00:00:00,380830168651,m
1383,Daryna,Vasylchenko,Kyiv,2010-06-13 00:00:00,380656024706,f
1384,Roman,Tkachenko,Odesa,2007-12-26 00:00:00,380947191593,m
1385,Veronika,Yevdokymenko,Rivne,2007-04-10 00:00:00,380868991482,f
1386,Vitalii,Balanenko,Odesa,2011-11-09 00:00:00,380166609389,m
1387,Daryna,Oleksiyenko,Kyiv,2011-01-08 00:00:00,380163222871,f
1388,Fedir,Kovalenko,Dnipro,2011-02-27 00:00:00,380842536118,m
1389,Zhanna,Ivanchenko,Dnipro,2016-12-02 00:00:00,380541587162,f
1390,Andrii,Bilenko,Strii,2007-10-21 00:00:00,380528305103,m
1391,Kateryna,Balanenko,Sambir,2009-07-11 00:00:00,380600042413,f
1392,Oleh,Vasylchenko,Lviv,2014-11-20 00:00:00,380199608437,m
1393,Halyna,Oleksiyenko,Rivne,2016-05-30 00:00:00,380269810160,f
1394,Ivan,Oleksiyenko,Sambir,2007-12-15 00:00:00,380450781003,m
1395,Veronika,Yevdokymenko,Odesa,2009-03-13 00:00:00,380394048697,f
1396,Vitalii,Balanenko,Sambir,2010-03-13 00:00:00,380020749756,m
1397,Veronika,Yevdokymenko,Rivne,2016-10-12 00:00:00,380899764046,f
1398,Yevhen,Fedorenko,Sambir,2011-12-21 00:00:00,380093412081,m
1399,Veronika,Tkachenko,Sambir,2009-01-03 00:00:00,380888857669,f
1400,Ivan,Sydorenko,Rivne,2012-10-04 00:00:00,380703419834,m
1401,Mariia,Balanenko,Sambir,2010-07-24 00:00:00,380062176155,f
1402,Vitalii,Pavlenko,Kyiv,2009-08-05 00:00:00,380499565668,m
1403,Kateryna,Tkachenko,Kyiv,2009-02-04 00:00:00,380347806279,f
1404,Fedir,Kovalko,Rivne,2010-03-10 00:00:00,380395012515,m
1405,Halyna,Nesterenko,Dnipro,2015-12-23 00:00:00,380421351772,f
1406,Vitalii,Yevdokymenko,Sambir,2016-06-08 00:00:00,380242927768,m
1407,Mariia,Usenko,Frankivsk,2016-11-24 00:00:00,380433398145,f
1408,Andrii,Kovalko,Dnipro,2013-06-14 00:00:00,380756832561,m
1409,Zhanna,Melko,Rivne,2012-02-22 00:00:00,380902786968,f
1410,Roman,Melko,Frankivsk,2010-10-31 00:00:00,380027114806,m
1411,Svitlana,Usenko,Sambir,2011-12-28 00:00:00,380356943271,f
1412,Roman,Hrytsenko,Rivne,2012-10-19 00:00:00,380387679592,m
1413,Zhanna,Romanchuko,Lviv,2015-10-25 00:00:00,380505992475,f
1414,Bohdan,Bilenko,Strii,2012-08-17 00:00:00,380562285878,m
1415,Veronika,Ivanchenko,Lviv,2008-10-16 00:00:00,380454240804,f
1416,Bohdan,Kovalenko,Dnipro,2011-05-29 00:00:00,380547156221,m
1417,Svitlana,Antonenko,Strii,2015-02-24 00:00:00,380644877106,f
1418,Ivan,Usenko,Lviv,2014-12-11 00:00:00,380463059819,m
1419,Nataliia,Balanenko,Kyiv,2016-06-18 00:00:00,380146853895,f
1420,Fedir,Balanenko,Sambir,2010-04-30 00:00:00,380061299961,m
1421,Halyna,Pavlenko,Sambir,2015-11-08 00:00:00,380518282835,f
1422,Oleh,Ivanchenko,Sambir,2016-10-25 00:00:00,380154749424,m
1423,Halyna,Danylenko,Strii,2016-03-24 00:00:00,380743808067,f
1424,Oleh,Hrytsenko,Strii,2010-10-20 00:00:00,380875849691,m
1425,Svitlana,Ivanchenko,Frankivsk,2012-10-21 00:00:00,380618443253,f
1426,Ivan,Oleksiyenko,Sambir,2010-08-11 00:00:00,380451140683,m
1427,Larysa,Usenko,Rivne,2011-02-17 00:00:00,380959751980,f
1428,Bohdan,Tkachenko,Kyiv,2016-12-27 00:00:00,380840882667,m
1429,Kateryna,Nesterenko,Odesa,2010-11-14 00:00:00,380515517621,f
1430,Oleh,Danylenko,Frankivsk,2007-05-19 00:00:00,380873893490,m
1431,Mariia,Ivanchenko,Lviv,2016-10-10 00:00:00,380931656415,f
1432,Andrii,Vasylchenko,Rivne,2009-07-21 00:00:00,380837861806,m
1433,Mariia,Hrytsenko,Lviv,2016-12-12 00:00:00,380630951408,f
1434,Andrii,Nesterenko,Strii,2011-09-28 00:00:00,380470114380,m
1435,Veronika,Sydorenko,Frankivsk,2012-07-21 00:00:00,380778669272,f
1436,Bohdan,Danylenko,Lviv,2012-10-15 00:00:00,380248332129,m
1437,Mariia,Vasylchenko,Frankivsk,2011-09-10 00:00:00,380739704401,f
1438,Andrii,Danylenko,Rivne,2009-10-29 00:00:00,380879090002,m
1439,Daryna,Kovalenko,Odesa,2011-08-24 00:00:00,380074836565,f
1440,Fedir,Bilenko,Dnipro,2008-06-02 00:00:00,380135056931,m
1441,Kateryna,Nesterenko,Strii,2012-01-08 00:00:00,380289292080,f
1442,Oleh,Antonenko,Lviv,2016-10-02 00:00:00,380120154740,m
1443,Veronika,Oleksiyenko,Dnipro,2010-07-14 00:00:00,380517770828,f
1444,Vitalii,Usenko,Lviv,2013-01-24 00:00:00,380861091589,m
1445,Veronika,Yevdokymenko,Dnipro,2008-09-26 00:00:00,380022944374,f
1446,Roman,Yevdokymenko,Sambir,2013-09-09 00:00:00,380181477505,m
1447,Larysa,Yevdokymenko,Rivne,2015-03-20 00:00:00,380716499359,f
1448,Ivan,Tkachenko,Kyiv,2012-05-29 00:00:00,380980653024,m
1449,Veronika,Melko,Odesa,2014-02-27 00:00:00,380284599415,f
1450,Oleh,Vasylchenko,Rivne,2007-04-02 00:00:00,380322723506,m
1451,Kateryna,Fedorenko,Frankivsk,2009-10-28 00:00:00,380229525429,f
1452,Andrii,Hrytsenko,Sambir,2009-08-19 00:00:00,380303688450,m
1453,Veronika,Lysenko,Rivne,2011-11-18 00:00:00,380509156489,f
1454,Vitalii,Usenko,Strii,2009-08-28 00:00:00,380918916973,m
1455,Veronika,Usenko,Rivne,2014-07-27 00:00:00,380598734812,f
1456,Roman,Romanchuko,Dnipro,2007-07-10 00:00:00,380789687874,m
1457,Daryna,Danylenko,Sambir,2016-05-27 00:00:00,380456471758,f
1458,Roman,Fedorenko,Rivne,2011-11-06 00:00:00,380058675746,m
1459,Veronika,Balanenko,Frankivsk,2016-01-17 00:00:00,380887210139,f
1460,Pavlo,Tkachenko,Odesa,2007-06-26 00:00:00,380171034237,m
1461,Larysa,Kovalenko,Strii,2007-12-30 00:00:00,380414899268,f
1462,Andrii,Fedorenko,Strii,2015-01-11 00:00:00,380902761327,m
1463,Kateryna,Lysenko,Sambir,2016-11-26 00:00:00,380801560372,f
1464,Oleh,Romanchuko,Dnipro,2016-05-07 00:00:00,380545135197,m
1465,Daryna,Ivanchenko,Sambir,2012-05-05 00:00:00,380051738334,f
1466,Andrii,Pavlenko,Sambir,2014-03-31 00:00:00,380157708295,m
1467,Svitlana,Oleksiyenko,Rivne,2012-06-26 00:00:00,380138406732,f
1468,Roman,Hrytsenko,Sambir,2009-05-30 00:00:00,380234188977,m
1469,Larysa,Usenko,Lviv,2013-10-08 00:00:00,380133361372,f
1470,Ivan,Nesterenko,Kyiv,2015-12-14 00:00:00,380355822721,m
1471,Kateryna,Melko,Lviv,2011-05-14 00:00:00,380585694420,f
1472,Fedir,Antonenko,Kyiv,2007-09-07 00:00:00,380768390698,m
1473,Mariia,Pavlenko,Odesa,2011-08-09 00:00:00,380962992543,f
1474,Pavlo,Fedorenko,Strii,2007-10-28 00:00:00,380206980776,m
1475,Kateryna,Ivanchenko,Kyiv,2009-05-28 00:00:00,380006248343,f
1476,Roman,Bilenko,Lviv,2013-01-03 00:00:00,380698648917,m
1477,Daryna,Kovalenko,Lviv,2016-08-31 00:00:00,380095609359,f
1478,Fedir,Tkachenko,Frankivsk,2014-09-02 00:00:00,380500463823,m
1479,Daryna,Ivanchenko,Sambir,2014-08-07 00:00:00,380084409532,f
1480,Yevhen,Fedorenko,Frankivsk,2016-12-15 00:00:00,380211215293,m
1481,Veronika,Antonenko,Dnipro,2012-05-22 00:00:00,380660507337,f
1482,Oleh,Bilenko,Dnipro,2009-04-09 00:00:00,380651652934,m
1483,Halyna,Danylenko,Strii,2011-03-11 00:00:00,380071288766,f
1484,Fedir,Balanenko,Dnipro,2014-08-31 00:00:00,380440757023,m
1485,Veronika,Kovalko,Kyiv,2008-09-21 00:00:00,380870461648,f
1486,Andrii,Ivanchenko,Odesa,2014-01-12 00:00:00,380624407602,m
1487,Kateryna,Melko,Strii,2014-10-05 00:00:00,380608760318,f
1488,Andrii,Nesterenko,Sambir,2007-07-12 00:00:00,380084542071,m
1489,Zhanna,Yevdokymenko,Strii,2015-03-31 00:00:00,380247696561,f
1490,Ivan,Balanenko,Frankivsk,2011-02-11 00:00:00,380354296301,m
1491,Veronika,Pavlenko,Strii,2009-11-13 00:00:00,380645987549,f
1492,Ivan,Romanchuko,Dnipro,2013-07-06 00:00:00,380473047041,m
1493,Svitlana,Vasylchenko,Sambir,2016-06-24 00:00:00,380153482856,f
1494,Fedir,Vasylchenko,Dnipro,2016-02-21 00:00:00,380959239538,m
1495,Kateryna,Yevdokymenko,Kyiv,2015-02-28 00:00:00,380595929290,f
1496,Oleh,Nesterenko,Strii,2011-06-10 00:00:00,380290720720,m
1497,Mariia,Pavlenko,Dnipro,2013-05-27 00:00:00,380413736129,f
1498,Yevhen,Antonenko,Sambir,2013-05-19 00:00:00,380601727212,m
1499,Daryna,Nesterenko,Odesa,2013-12-20 00:00:00,380341758547,f
1500,Ivan,Pavlenko,Sambir,2009-04-10 00:00:00,380663801046,m
1501,Nataliia,Sydorenko,Sambir,2011-05-14 00:00:00,380859456692,f
1502,Vitalii,Tkachenko,Lviv,2014-08-01 00:00:00,380616240905,m
1503,Veronika,Pavlenko,Dnipro,2008-01-28 00:00:00,380490868713,f
1504,Oleh,Melko,Lviv,2010-04-10 00:00:00,380641713700,m
